Performance_ID,Campaign_ID,Date,Impressions,Clicks,Conversions,Revenue,Spend
13820,192,2024-09-01,180313,15111,911,162229.26,2122.54
13821,51,2024-09-11,42767,1656,40,12413.87,2331.88
13822,133,2024-03-31,196853,11677,721,72903.13,31952.76
13823,209,2024-03-29,182674,12601,1576,410162.95,39780.64
13824,275,2025-02-01,27322,1838,164,64260.11,6157.62
13825,158,2025-01-31,197057,7932,158,12198.74,11599.99
13826,121,2025-04-14,163791,7390,298,49201.92,15370.2
13827,186,2025-05-21,157740,12244,1301,266724.66,8855.22
13828,154,2024-07-01,52443,5384,373,131347.95,2290.47
13829,20,2025-10-08,75939,7248,494,175861.54,10645.79
13830,248,2025-09-15,51651,4926,484,109912.39,11483.27
13831,128,2024-10-12,114431,3631,154,28347.61,10790.84
13832,267,2025-01-16,34062,766,30,9950.61,559.46
13833,44,2024-10-29,32274,1099,44,4074.23,720.18
13834,116,2024-02-23,106832,5667,261,46304.03,8459.74
13835,85,2024-11-07,182464,5804,176,16031.66,7349.92
13836,124,2025-05-09,78029,3991,389,153376.49,5718.01
13837,186,2025-08-19,189591,20632,1183,238838.82,7705.31
13838,6,2025-04-11,88493,3724,174,10902.74,10887.7
13839,217,2025-06-03,9181,460,31,12347.08,355.04
13840,212,2025-07-11,41457,852,48,8817.13,903.59
13841,98,2025-03-05,54883,5504,645,197928.62,25858.65
13842,149,2025-02-02,108487,4865,210,42793.11,5614.07
13843,17,2025-03-09,128026,18017,1900,419544.43,45650.75
13844,9,2025-12-16,27330,2364,323,119459.42,5376.0
13845,288,2024-05-19,166997,18599,3252,508944.44,57300.24
13846,166,2024-05-18,29315,2388,230,70781.71,6912.35
13847,54,2024-10-07,161259,11061,853,99288.48,12425.27
13848,34,2025-04-25,113035,3637,161,24296.28,5315.87
13849,263,2025-05-26,92668,9005,945,226873.64,13755.21
13850,248,2024-01-31,177194,22054,1810,614046.93,104765.0
13851,285,2024-05-30,169622,6645,168,55135.57,13603.27
13852,196,2024-11-24,75001,2616,105,13490.69,2477.05
13853,127,2025-12-07,181605,17513,1327,375589.53,6317.4
13854,81,2024-03-10,189817,3716,113,40200.2,1774.53
13855,117,2024-05-09,29508,1009,79,14205.26,846.54
13856,14,2025-01-06,144975,6760,308,71067.98,6842.75
13857,260,2024-08-04,50935,2125,153,17791.18,2160.32
13858,2,2025-03-25,50256,3328,174,52018.45,5562.71
13859,147,2025-03-31,146713,10019,1500,533230.23,5962.72
13860,194,2024-08-05,115113,9286,1097,368228.84,2934.69
13861,224,2024-12-17,42217,1690,86,23473.88,3794.73
13862,133,2025-08-13,34500,1747,62,18467.62,4921.55
13863,118,2025-06-06,165053,5344,358,93416.72,5974.42
13864,43,2024-04-08,43381,2217,119,20212.29,2449.17
13865,219,2025-07-29,54954,1516,53,18763.0,1863.29
13866,243,2025-03-04,60279,5728,346,29888.43,3053.22
13867,150,2025-07-20,163019,4076,83,25699.05,7448.24
13868,214,2024-04-04,102133,3734,106,27778.25,3922.69
13869,249,2024-01-13,141790,10659,325,76476.46,18046.79
13870,154,2024-09-29,16011,1500,214,58841.67,1059.09
13871,128,2024-11-28,78641,3814,244,61694.27,10333.97
13872,174,2025-05-24,23882,2590,160,36685.02,1085.23
13873,120,2024-08-31,140254,4265,377,140751.23,6267.5
13874,269,2025-09-23,22479,1394,80,17244.33,437.76
13875,95,2025-09-30,169500,7671,420,54386.68,14635.37
13876,129,2025-07-22,104269,1649,71,24918.19,2258.4
13877,71,2024-08-27,180489,12477,1862,175151.09,3382.19
13878,268,2025-10-15,57313,4275,199,56854.62,8178.48
13879,88,2025-01-08,99742,15356,1521,229997.99,58680.04
13880,179,2025-03-15,175282,5762,67,20132.7,7464.42
13881,54,2024-07-26,181691,10635,590,82617.81,27944.56
13882,296,2024-08-27,187896,14962,2111,756694.28,4615.83
13883,104,2025-02-03,105094,7828,395,91020.91,2136.93
13884,199,2025-10-07,152336,7962,735,262900.92,4461.62
13885,171,2024-08-24,160835,28148,4649,1692656.22,128069.69
13886,180,2024-11-19,136505,14832,1829,463941.72,69118.33
13887,198,2024-01-03,134427,14961,842,194438.57,4387.45
13888,299,2025-02-27,134415,11453,2029,180745.71,28542.06
13889,290,2025-08-10,185897,2504,64,3901.83,2606.68
13890,185,2024-04-30,39652,2591,226,81286.14,3156.15
13891,205,2025-07-18,42748,3536,293,49772.91,6088.88
13892,229,2024-04-15,170914,10921,1465,339718.62,30367.25
13893,146,2025-12-19,153538,4703,242,52464.35,6397.04
13894,205,2025-08-10,118496,7688,408,82054.18,10572.31
13895,109,2025-03-06,186424,27237,3887,1124834.28,120695.68
13896,229,2025-03-20,9867,1761,197,39406.05,7706.43
13897,55,2025-02-23,75074,3422,103,40997.36,4608.93
13898,82,2024-07-27,27524,1299,33,8155.32,1685.34
13899,191,2024-08-26,186898,16055,1368,157917.93,79710.23
13900,226,2024-09-07,27594,2524,280,65426.15,5241.09
13901,208,2025-04-18,176395,12881,1098,217764.47,40935.19
13902,86,2024-05-04,22175,2484,179,56760.21,1479.96
13903,158,2024-06-01,131988,5056,203,29949.91,2416.1
13904,170,2024-06-30,123407,8647,792,300102.21,4880.37
13905,140,2025-08-27,16148,551,10,3443.19,776.76
13906,177,2024-10-08,197290,15293,803,314990.27,12727.02
13907,68,2025-02-20,36875,483,9,775.65,475.62
13908,160,2024-02-29,30094,2094,294,90123.76,1207.29
13909,172,2025-01-08,25058,841,36,4612.67,465.37
13910,281,2025-03-02,163424,2519,81,25387.12,1420.38
13911,155,2025-10-11,173283,14399,1870,109793.99,64773.46
13912,289,2024-09-01,99044,12614,1789,361953.27,20892.7
13913,168,2024-10-05,136130,22783,3920,949923.5,38109.45
13914,293,2024-10-01,18184,2677,271,16697.84,6137.46
13915,102,2025-01-12,55542,1526,97,16134.82,3115.56
13916,130,2024-03-27,31470,2306,273,49524.21,5300.7
13917,3,2024-12-24,24284,1122,16,3959.65,1279.0
13918,5,2024-05-05,80335,7964,934,253956.56,13911.26
13919,174,2024-07-04,50144,3188,195,31752.35,464.6
13920,230,2025-04-04,185694,18048,2737,716723.39,60402.1
13921,60,2025-06-17,140686,1628,36,7405.49,1970.86
13922,41,2024-07-16,100689,9954,992,329065.5,18535.6
13923,69,2024-02-25,10003,182,1,194.26,233.59
13924,111,2025-05-27,22440,2651,431,109658.21,12878.79
13925,235,2024-11-29,91660,8032,683,196704.14,6067.86
13926,50,2024-07-07,83329,2037,140,49976.32,2741.7
13927,194,2024-02-11,165111,17954,1917,617753.77,6433.35
13928,222,2024-05-02,122784,4361,203,69650.09,4337.57
13929,76,2025-08-20,114140,3527,317,16872.82,6955.07
13930,182,2024-08-10,114231,9130,563,41549.09,18623.29
13931,99,2025-06-20,71495,3883,387,119785.64,6295.42
13932,35,2025-04-04,151485,18058,2078,651326.61,4680.68
13933,252,2024-05-31,66936,7429,884,115226.74,37058.74
13934,88,2024-06-28,101471,15672,2564,843498.14,69236.99
13935,207,2025-06-08,12152,865,72,11911.69,1157.41
13936,157,2024-09-09,71514,5588,285,79650.45,7539.59
13937,265,2024-08-30,35734,1799,139,45980.7,2869.13
13938,209,2024-11-14,141762,23947,2479,725023.44,88143.0
13939,83,2025-03-31,13300,965,126,19330.73,748.89
13940,186,2025-05-29,126511,10625,603,137017.88,5156.85
13941,285,2024-12-17,18535,1405,76,13474.57,3510.32
13942,176,2024-03-21,67118,3167,165,27118.48,3853.45
13943,266,2025-04-25,190348,14154,861,46485.89,22985.02
13944,268,2024-02-08,146132,6558,665,53337.91,16016.66
13945,38,2024-04-04,145428,10546,673,241367.28,8420.69
13946,86,2025-08-17,147826,9606,1374,225119.88,6136.8
13947,92,2025-01-02,39432,1374,100,33151.07,3349.08
13948,124,2025-06-09,173269,13749,940,255297.4,8359.95
13949,242,2025-06-01,119369,5963,425,67877.19,8869.2
13950,181,2024-10-28,75304,4031,412,35533.92,5845.67
13951,227,2025-02-07,83264,6647,423,71484.34,1935.01
13952,50,2025-07-24,145081,6913,143,19338.77,10075.24
13953,144,2025-08-02,76679,956,22,2090.82,589.67
13954,259,2024-02-10,33036,1783,259,16673.28,505.12
13955,158,2025-02-23,108807,5334,222,16239.8,3679.25
13956,1,2024-12-08,17512,1041,74,25602.12,1114.79
13957,20,2024-12-13,54366,5319,563,43152.13,7684.05
13958,166,2024-07-13,182979,23668,3072,189987.39,75952.14
13959,272,2025-08-10,138397,14517,873,114090.62,1730.81
13960,66,2024-02-04,149719,20870,2841,535468.24,95682.3
13961,42,2024-05-28,43007,3686,473,143186.28,7083.67
13962,142,2024-07-25,137649,9567,515,186370.89,11988.38
13963,128,2024-09-26,23381,1539,110,39671.0,1453.71
13964,229,2024-06-05,22074,3700,613,181560.02,18007.54
13965,287,2025-10-28,165864,9328,639,177680.69,8052.2
13966,214,2025-05-06,83406,2926,128,34883.93,2461.59
13967,44,2024-07-27,86681,1552,21,5231.29,623.63
13968,101,2024-12-22,191789,14999,496,33598.18,23236.68
13969,260,2025-05-11,170828,5171,486,64176.39,3477.23
13970,79,2024-02-14,150011,4806,298,102516.07,7120.09
13971,224,2025-09-12,10693,706,39,13433.43,863.63
13972,156,2024-03-05,61527,1245,64,7601.93,3655.07
13973,189,2024-04-26,167002,9604,562,87916.38,22738.71
13974,99,2025-03-15,132405,6968,567,123119.74,13711.12
13975,209,2024-05-13,38207,4054,588,194233.96,9574.37
13976,72,2025-11-27,31923,2794,232,87212.63,6045.28
13977,57,2025-10-15,104015,3129,158,22533.38,6132.02
13978,159,2025-08-09,27449,1987,125,34808.65,3803.71
13979,1,2025-01-25,171341,8576,868,61175.05,21177.9
13980,30,2024-05-20,65178,2465,63,14104.69,6382.47
13981,86,2024-06-30,83091,5435,740,142562.7,2257.87
13982,178,2025-01-31,184203,5983,600,65729.24,4173.68
13983,235,2024-10-21,119287,8240,1135,283040.53,2813.18
13984,250,2024-03-22,87323,12308,2138,544489.98,26722.15
13985,152,2025-10-12,5172,534,68,10301.91,305.61
13986,37,2025-11-10,137387,13112,717,220630.17,6871.48
13987,137,2024-02-13,48938,3911,492,34205.01,16480.09
13988,39,2025-12-02,167732,11503,768,100745.52,21605.12
13989,104,2024-12-03,107734,12608,1551,260868.89,5695.54
13990,192,2024-09-25,35221,2727,211,23922.55,607.65
13991,279,2025-08-21,86265,5903,500,191016.9,2993.26
13992,136,2025-08-22,110249,7221,746,209214.49,12464.12
13993,14,2024-02-07,76088,4040,392,49652.18,2158.03
13994,23,2025-12-20,65076,6385,874,108497.3,1961.14
13995,279,2024-10-10,43228,3966,427,113389.72,533.17
13996,141,2025-06-25,69542,5194,751,115364.2,17451.7
13997,108,2025-08-07,189977,20142,1352,476870.56,16098.31
13998,96,2025-02-17,145723,5383,199,42589.74,6143.06
13999,34,2024-07-26,194301,3954,60,21979.9,5486.23
14000,294,2024-07-26,69918,6496,450,133795.61,668.7
14001,188,2025-03-13,188510,7188,542,130154.71,16604.9
14002,158,2025-12-27,134719,5729,154,13016.33,6447.54
14003,18,2025-05-16,76979,3787,141,37793.57,3871.55
14004,182,2025-01-07,195775,12755,905,273387.52,27932.35
14005,245,2025-01-24,16572,1160,50,8373.95,1619.07
14006,65,2024-12-08,141697,3656,160,33744.92,2412.92
14007,120,2024-02-13,26134,1798,150,27536.07,3106.67
14008,273,2024-04-13,17267,1580,94,14092.3,3399.12
14009,42,2025-05-29,50741,3502,376,93346.14,9825.06
14010,173,2025-11-30,156661,12174,1082,293123.81,20423.94
14011,55,2024-10-30,110631,2660,32,9445.06,1329.76
14012,215,2025-03-14,56074,4173,282,54780.29,8170.16
14013,157,2024-11-26,166806,4449,247,79389.55,10082.83
14014,33,2024-12-20,141460,12514,1382,248344.85,1435.95
14015,117,2024-07-02,167712,5900,654,75272.47,8838.21
14016,45,2024-01-01,73675,7043,844,265756.66,5047.0
14017,212,2025-05-14,191343,11003,389,150211.82,30722.89
14018,160,2024-02-09,21694,2582,131,39910.73,1558.56
14019,29,2025-12-04,122866,4434,276,96688.91,10747.54
14020,158,2025-08-31,20375,257,3,568.58,258.85
14021,278,2024-07-22,39421,1334,121,37345.1,2518.47
14022,205,2025-01-21,33154,2656,306,26540.33,3684.11
14023,94,2025-03-22,76496,6917,1020,401034.44,1855.98
14024,219,2024-06-24,190861,6177,209,15335.74,4109.24
14025,255,2024-04-24,121085,11542,1074,388773.32,26770.32
14026,99,2025-09-18,7756,554,51,15559.43,1242.06
14027,120,2024-07-13,84764,7001,563,150006.74,8686.36
14028,261,2024-05-26,198141,15972,2348,409396.45,6534.83
14029,207,2025-08-29,93402,7384,864,212610.79,6239.58
14030,299,2024-10-09,78461,11895,1073,282232.27,23689.45
14031,158,2025-03-05,194096,2193,30,9458.73,2562.56
14032,31,2024-09-01,70678,2151,100,9216.94,957.99
14033,144,2025-12-17,104238,2016,68,25298.27,1526.29
14034,63,2025-03-11,194233,14261,317,53615.27,20760.05
14035,276,2025-01-18,180571,8685,314,69330.27,12550.41
14036,101,2025-07-19,168613,6367,493,84927.3,13437.54
14037,17,2024-05-21,42534,6891,853,283057.82,23281.49
14038,245,2025-05-18,94202,2610,67,23437.72,2265.39
14039,254,2025-08-28,78471,10910,1816,670450.25,30837.66
14040,6,2024-10-02,106360,6514,417,118431.8,14701.53
14041,153,2024-04-30,9659,1099,105,41550.65,5253.1
14042,260,2025-12-22,189348,11158,1234,481597.65,24873.04
14043,246,2025-10-08,66721,5460,696,110143.35,14334.01
14044,267,2024-06-03,157957,2691,107,29258.74,2804.97
14045,267,2025-02-21,137752,5603,227,36920.3,5055.43
14046,276,2025-06-30,33773,1666,67,26282.1,1410.9
14047,250,2024-09-04,165111,17485,1542,258263.36,75591.18
14048,164,2024-07-11,169717,13144,611,237256.57,34099.08
14049,11,2024-08-14,31720,2149,197,46231.35,770.86
14050,152,2024-05-21,45390,3053,167,58106.43,392.52
14051,79,2025-01-23,53901,4580,472,161938.81,4321.28
14052,63,2025-02-09,46475,960,61,17899.15,2786.65
14053,175,2024-05-12,41857,3197,188,54393.79,5462.81
14054,294,2025-09-23,113716,9607,1226,261829.84,7647.2
14055,300,2025-02-16,106487,2647,107,19939.3,1509.03
14056,190,2025-03-17,98646,7216,873,146456.68,2812.64
14057,192,2025-02-17,160230,8508,607,115422.92,4565.04
14058,5,2024-09-10,162839,8200,464,118539.52,19334.42
14059,116,2025-10-04,11034,792,24,6817.12,2111.13
14060,92,2024-04-24,65885,6446,546,57908.54,9783.43
14061,124,2024-02-04,191693,10296,1089,62782.3,21632.1
14062,215,2025-01-11,150681,7427,333,99076.93,16337.78
14063,155,2024-04-11,164895,24903,3705,852623.22,88635.45
14064,38,2025-04-12,147786,16149,1673,602716.01,8838.11
14065,173,2025-02-19,195366,10383,1028,273956.21,13805.81
14066,238,2025-05-14,145741,9026,602,226239.87,4040.25
14067,110,2024-01-26,56073,616,25,3777.99,443.13
14068,28,2025-09-17,87557,1875,73,27398.39,4791.81
14069,149,2024-12-17,135133,5014,229,46343.05,4704.23
14070,137,2024-07-07,155223,12622,2241,290613.31,30564.18
14071,287,2025-03-10,199159,17230,1095,198613.86,42717.84
14072,10,2024-11-10,48127,5318,501,171304.98,16701.09
14073,187,2025-08-15,49246,3892,336,68995.89,899.71
14074,108,2024-12-06,118618,6724,861,285329.36,2607.25
14075,86,2025-07-05,198178,19964,1450,553035.6,8380.39
14076,73,2024-08-29,33274,351,3,578.68,412.78
14077,6,2025-11-27,68125,3968,144,11942.93,9312.09
14078,194,2025-10-20,26397,3080,173,20067.82,314.76
14079,248,2024-10-05,169229,21827,3136,876676.17,83772.28
14080,194,2024-04-04,121398,6600,892,261448.03,4808.28
14081,55,2024-07-17,87067,1203,33,5448.34,1551.76
14082,78,2025-09-14,128201,5200,566,97503.86,6735.34
14083,299,2024-06-20,163809,15371,1953,693049.09,58455.95
14084,46,2024-10-30,145855,8734,993,366086.17,13622.99
14085,72,2025-06-18,59859,4818,523,198319.91,8118.6
14086,283,2024-06-15,178806,5646,168,52619.56,4663.41
14087,53,2024-06-12,173310,3793,56,14464.08,2487.39
14088,171,2024-03-04,199380,21626,3886,929342.61,50041.52
14089,64,2024-04-30,72559,7043,643,197647.66,21302.83
14090,44,2024-02-06,183572,4327,177,62599.04,6309.52
14091,92,2025-01-12,76758,6486,620,98876.0,11161.01
14092,23,2024-09-11,6056,397,27,2106.42,276.38
14093,228,2024-10-21,194091,12232,641,53213.14,35777.4
14094,182,2024-10-05,46554,2601,205,16692.67,6494.47
14095,230,2024-01-21,72870,4712,740,206230.73,16957.51
14096,124,2025-07-04,160706,14663,1146,164242.67,26159.7
14097,17,2024-06-13,48140,4546,443,154044.3,9266.89
14098,80,2025-11-26,16172,1136,120,42243.94,1147.87
14099,278,2024-10-31,27184,2713,268,29713.62,1966.1
14100,169,2025-08-26,9923,1725,271,103903.04,8355.05
14101,80,2025-08-01,147296,14376,1469,272641.31,9984.57
14102,9,2025-10-19,70331,5415,707,260005.55,25853.07
14103,206,2024-04-01,131040,7778,706,212168.25,5778.5
14104,272,2024-12-16,146232,10800,695,71328.58,2257.3
14105,257,2024-04-26,102176,1923,94,16443.33,2517.34
14106,268,2025-01-26,58516,3030,261,93976.5,3567.53
14107,290,2024-12-25,159270,3882,54,3567.36,3587.86
14108,110,2024-07-21,180082,5912,259,53960.27,6456.07
14109,257,2025-10-07,67888,2234,51,10730.79,2070.56
14110,169,2024-03-17,188890,16402,1394,160147.28,58238.23
14111,8,2024-08-17,19624,849,23,1914.64,1094.68
14112,135,2025-09-04,40216,2348,149,26924.33,4547.05
14113,63,2024-07-25,129639,6179,410,24883.79,12927.19
14114,206,2025-11-23,162012,16858,1310,138423.4,11428.71
14115,299,2025-09-14,163630,24012,3399,398329.98,83423.81
14116,6,2024-11-05,117436,5674,262,31286.81,14541.97
14117,223,2025-08-28,186886,12614,960,382231.83,19708.18
14118,30,2024-10-21,140955,8049,471,109140.06,20473.28
14119,67,2025-12-10,166743,27226,4535,477971.81,132427.25
14120,43,2024-10-30,47806,2243,176,24756.68,5764.74
14121,30,2025-05-15,162246,9392,607,149404.14,9375.24
14122,201,2024-08-13,21748,1140,127,33105.77,1057.93
14123,230,2024-12-08,142978,15765,1518,539157.53,37450.21
14124,5,2024-10-12,53911,3591,310,38472.04,7315.25
14125,52,2025-11-01,186562,5201,120,13004.47,7679.35
14126,222,2025-02-04,68627,1104,20,5156.61,1232.04
14127,30,2025-04-12,52949,3591,253,20604.82,5136.28
14128,11,2024-10-20,10157,728,38,13016.26,313.93
14129,29,2024-11-19,116959,5903,566,95028.49,14634.04
14130,107,2024-05-07,18448,1215,97,33475.27,2226.07
14131,223,2024-11-08,118160,2586,184,44036.71,2176.44
14132,154,2024-03-06,133604,11557,1329,99747.13,7775.18
14133,171,2024-04-25,145603,20291,2992,542663.07,51839.59
14134,194,2024-06-07,161675,15493,1294,205969.44,5868.28
14135,122,2024-03-28,32390,1139,111,40120.71,1841.97
14136,105,2025-11-05,69066,6665,578,94937.88,11820.12
14137,77,2025-11-22,142862,7090,148,26797.69,5331.39
14138,68,2025-03-30,190526,2231,32,4113.16,2449.32
14139,171,2025-05-26,75911,10628,882,80900.41,22743.37
14140,297,2024-12-20,53059,3283,333,53901.6,3554.0
14141,34,2024-12-08,118799,5614,62,17530.02,4620.31
14142,206,2025-12-25,186031,12598,1780,697511.93,9847.32
14143,133,2025-09-16,193119,8174,427,43493.46,7169.37
14144,182,2025-01-16,167263,5903,397,63604.58,6257.12
14145,10,2025-11-19,59721,6217,640,215793.76,22257.75
14146,124,2024-01-22,183515,17536,1802,661889.09,20201.36
14147,163,2024-01-29,69649,2662,79,8638.8,5406.13
14148,49,2025-03-08,96311,1632,61,15735.38,718.91
14149,68,2024-10-30,33570,1058,14,1496.48,1127.13
14150,23,2025-05-15,184026,21918,1213,111271.73,12681.04
14151,208,2024-11-11,27239,3234,360,72298.56,11326.48
14152,266,2025-01-04,94014,2664,212,58188.39,7974.26
14153,58,2025-11-16,148478,6183,238,68231.74,8110.15
14154,175,2025-05-22,89613,4451,197,74102.45,12092.73
14155,176,2025-10-07,19244,1221,53,10463.87,2177.37
14156,286,2024-02-09,89763,4571,312,106494.99,2053.21
14157,267,2025-07-22,126762,4532,45,2253.12,5398.18
14158,229,2025-09-21,148909,11063,1401,220966.59,53868.81
14159,25,2025-04-14,95881,8965,667,66691.53,3677.82
14160,262,2025-09-15,78383,1747,89,4469.15,4245.9
14161,200,2024-12-06,140011,11974,485,110551.83,23746.23
14162,6,2025-04-06,60826,1911,58,12897.4,3905.07
14163,224,2025-02-16,134161,8200,618,117274.03,5475.65
14164,75,2025-08-14,28129,1338,90,26154.01,3657.08
14165,8,2024-04-21,61195,3767,95,8341.44,6780.8
14166,283,2024-12-13,177848,7386,172,56173.37,6873.88
14167,212,2024-03-03,160989,7387,199,58675.55,9679.05
14168,39,2025-08-25,194690,6554,516,197798.54,13046.18
14169,56,2025-01-20,86813,3405,153,26326.46,4644.61
14170,29,2025-02-12,90255,6123,474,106888.19,14277.54
14171,229,2025-07-05,74662,6521,556,109785.95,23012.71
14172,296,2024-05-19,93089,10680,1566,457476.64,1619.59
14173,126,2025-07-23,176949,2996,126,49417.98,2828.17
14174,114,2024-07-23,154396,15588,2340,142160.0,65411.02
14175,193,2025-09-18,60711,2598,43,7807.69,2809.91
14176,17,2025-03-16,62156,9210,1477,574404.0,34274.43
14177,217,2024-08-24,92252,10320,723,117935.31,1881.79
14178,156,2025-10-25,172870,6245,428,45788.49,7601.93
14179,141,2025-02-03,39594,3294,347,24437.73,7273.59
14180,238,2024-06-13,121116,11640,633,37283.1,1428.25
14181,78,2025-08-30,173182,12576,594,33206.96,14627.95
14182,192,2025-06-01,127549,8049,697,217226.74,5643.12
14183,71,2024-05-18,70339,5341,506,160698.19,1000.58
14184,41,2024-10-12,179746,6594,393,123208.6,13372.42
14185,18,2025-09-25,72633,3033,80,11285.68,1880.8
14186,137,2024-04-06,59444,10594,1111,311701.72,19203.53
14187,202,2024-06-06,105369,2643,29,9439.63,1782.44
14188,154,2024-07-05,184292,11857,1621,396261.0,4655.7
14189,156,2025-04-21,166436,9993,247,45417.39,21213.0
14190,94,2025-03-15,39741,3431,306,36965.14,2104.53
14191,22,2025-03-19,14857,1502,204,52174.02,560.69
14192,72,2025-12-13,37238,2957,276,64678.34,5515.57
14193,69,2025-08-23,141411,1749,62,4152.16,813.21
14194,80,2024-09-18,40559,3771,409,36558.28,6803.57
14195,251,2025-08-01,11263,1317,145,13535.76,857.52
