Conversion_ID,Customer_ID,Campaign_ID,Conversion_Date,Revenue
13472,3440,144,2024-03-11,2400.12
13473,46930,212,2024-12-26,232.68
13474,28917,195,2024-11-22,268.56
13475,29756,26,2025-07-07,100.55
13476,38603,73,2024-02-02,346.35
13477,39589,149,2024-07-10,573.73
13478,49582,182,2025-10-23,395.0
13479,23324,158,2025-07-31,511.8
13480,44414,257,2024-02-07,646.54
13481,6797,291,2024-06-12,492.64
13482,4152,214,2025-07-11,438.25
13483,29794,158,2025-01-01,296.43
13484,38798,111,2025-10-13,378.97
13485,16466,1,2025-11-24,599.56
13486,5431,164,2024-01-23,107.8
13487,19806,97,2024-04-11,172.53
13488,15154,203,2024-01-09,228.28
13489,7118,288,2025-08-10,182.89
13490,37475,46,2024-03-05,44.04
13491,37404,293,2025-01-08,730.38
13492,39281,21,2025-03-05,100.04
13493,18911,193,2024-01-21,87.91
13494,12657,137,2025-09-30,413.72
13495,9936,53,2025-04-30,34.23
13496,39302,230,2024-12-02,52.39
13497,20144,253,2025-01-29,280.46
13498,23591,196,2024-06-04,187.32
13499,48042,25,2025-03-11,344.91
13500,47155,214,2025-04-25,406.5
13501,42306,239,2025-01-25,378.63
13502,17557,82,2024-02-22,544.64
13503,42868,26,2024-05-30,270.53
13504,37940,300,2025-07-08,407.83
13505,12697,110,2024-05-01,148.98
13506,43905,237,2024-09-30,68.68
13507,46221,240,2024-04-21,153.23
13508,9981,74,2024-07-02,87.52
13509,33147,30,2024-07-21,946.29
13510,18709,258,2024-06-14,394.64
13511,48038,259,2024-09-26,203.64
13512,4592,153,2024-09-10,327.51
13513,3441,290,2025-09-03,457.42
13514,3294,197,2024-07-11,139.74
13515,13014,24,2024-12-09,605.69
13516,42048,19,2024-07-21,53.84
13517,17325,184,2025-12-15,272.05
13518,21107,299,2024-10-11,266.07
13519,18066,95,2025-05-31,42.95
13520,16041,77,2025-03-11,60.98
13521,7241,120,2024-09-24,371.49
13522,45141,92,2025-10-21,467.33
13523,4798,107,2024-07-24,148.87
13524,28735,256,2024-02-18,97.41
13525,32981,159,2025-05-11,41.67
13526,842,193,2025-11-18,212.94
13527,20374,32,2024-02-17,518.08
13528,28074,47,2025-11-30,128.58
13529,45249,287,2025-11-19,750.33
13530,49172,131,2024-12-20,41.61
13531,12569,95,2024-09-14,270.99
13532,41800,205,2025-11-14,421.37
13533,44410,27,2025-01-09,435.95
13534,5415,274,2025-11-11,107.03
13535,45697,253,2024-12-08,388.86
13536,27676,276,2024-09-05,133.86
13537,3388,296,2024-08-22,487.74
13538,29877,113,2024-07-16,113.89
13539,25917,115,2024-06-30,781.5
13540,20366,214,2025-07-04,45.06
13541,28371,135,2024-02-16,173.03
13542,44009,49,2024-04-01,204.54
13543,25543,240,2024-04-04,242.02
13544,31408,78,2025-10-26,286.78
13545,7563,291,2025-01-11,617.85
13546,5921,170,2025-04-19,175.11
13547,11930,165,2024-09-28,90.63
13548,23439,215,2024-08-31,184.51
13549,10075,107,2025-11-07,483.85
13550,28780,115,2025-10-16,323.72
13551,20280,179,2024-12-19,245.58
13552,13203,73,2025-01-04,445.78
13553,26933,76,2024-02-11,487.37
13554,43804,77,2024-06-12,854.8
13555,19684,82,2025-01-17,199.29
13556,19434,132,2025-11-03,175.16
13557,20582,31,2024-09-19,30.56
13558,27410,109,2024-09-09,838.0
13559,37349,131,2024-09-16,642.56
13560,41711,221,2024-12-22,375.65
13561,3648,300,2025-11-14,617.38
13562,17395,103,2024-03-26,434.06
13563,37121,181,2025-08-02,477.68
13564,21337,245,2025-12-13,299.98
13565,3522,47,2024-04-20,476.36
13566,23652,230,2024-07-27,647.74
13567,3533,119,2025-10-18,353.43
13568,23190,72,2024-03-11,32.46
13569,4176,271,2024-08-08,212.1
13570,11742,294,2025-09-09,515.72
13571,40494,223,2024-11-08,407.26
13572,41115,244,2025-01-31,196.28
13573,45861,91,2025-08-17,1935.99
13574,13611,4,2024-05-15,379.32
13575,2169,80,2024-12-28,758.87
13576,7463,232,2024-10-26,267.38
13577,46026,29,2025-11-24,126.8
13578,26153,114,2024-01-03,359.09
13579,34459,134,2024-06-30,496.42
13580,12304,117,2025-10-30,542.83
13581,15141,80,2024-07-13,509.31
13582,30288,230,2024-08-23,870.43
13583,48783,130,2025-10-27,347.25
13584,45014,210,2024-01-26,1300.41
13585,6059,221,2024-12-19,1552.55
13586,36545,282,2024-06-25,334.58
13587,31408,89,2025-05-05,114.34
13588,49618,244,2024-09-12,258.07
13589,5192,250,2024-06-26,145.06
13590,15758,287,2025-11-21,146.59
13591,22269,212,2025-06-16,431.01
13592,34544,121,2024-03-03,996.34
13593,5285,149,2024-11-18,57.01
13594,30766,251,2024-03-31,126.98
13595,8572,182,2025-06-01,458.46
13596,27934,95,2024-10-23,645.97
13597,14354,212,2024-05-07,873.31
13598,37162,148,2024-10-18,817.4
13599,45522,111,2025-07-14,63.16
13600,44442,107,2025-12-21,365.13
13601,37289,19,2024-09-16,220.32
13602,14946,83,2025-11-23,52.35
13603,8922,90,2024-05-20,59.46
13604,43504,34,2024-08-12,462.57
13605,5370,298,2024-12-25,48.62
13606,4568,94,2024-04-18,283.42
13607,48443,124,2025-09-05,286.26
13608,40823,73,2024-12-22,142.81
13609,6953,120,2024-02-16,230.75
13610,22357,262,2025-09-04,555.59
13611,37090,201,2024-07-11,536.03
13612,5937,114,2024-10-13,420.35
13613,37404,263,2025-10-27,855.15
13614,27442,229,2024-05-17,261.27
13615,36481,228,2024-08-28,230.22
13616,31212,159,2025-01-15,118.11
13617,47422,293,2025-04-09,38.37
13618,47286,77,2025-03-29,258.52
13619,27258,101,2024-01-04,23.95
13620,14326,167,2024-02-19,539.13
13621,31513,249,2024-04-26,49.73
13622,257,263,2025-11-28,617.16
13623,12562,35,2025-08-23,451.7
13624,7781,102,2024-04-20,215.56
13625,41767,109,2024-10-11,206.34
13626,31119,194,2024-02-11,480.75
13627,6285,226,2024-10-16,461.94
13628,22624,126,2025-06-12,477.38
13629,45223,277,2025-04-30,347.77
13630,46725,250,2025-05-31,417.94
13631,18139,114,2025-02-10,308.28
13632,17158,25,2025-02-07,398.42
13633,30175,96,2024-10-18,266.28
13634,48654,267,2024-09-07,23.69
13635,1242,156,2024-10-25,72.38
13636,39981,121,2025-03-03,322.47
13637,23330,86,2025-02-04,98.17
13638,19173,34,2025-06-26,600.68
13639,22132,294,2024-12-15,98.52
13640,33406,64,2024-04-30,102.99
13641,14378,133,2025-01-02,339.5
13642,48905,36,2024-01-14,124.92
13643,23814,203,2024-05-05,196.26
13644,4892,32,2024-12-20,171.04
13645,45683,242,2024-01-16,302.07
13646,14727,281,2025-12-18,397.87
13647,31325,256,2024-06-07,958.32
13648,46892,267,2025-08-24,346.8
13649,12234,61,2024-10-14,472.34
13650,33424,235,2024-02-27,469.17
13651,23767,67,2025-02-22,399.15
13652,32798,139,2025-05-24,222.81
13653,15368,157,2024-10-16,583.53
13654,17778,72,2025-07-17,65.36
13655,3627,13,2025-05-24,375.83
13656,40019,6,2025-07-02,143.96
13657,28089,17,2024-12-13,343.15
13658,2868,271,2024-01-19,116.51
13659,9934,129,2024-02-09,554.58
13660,12878,120,2025-02-20,920.0
13661,44171,84,2024-05-01,405.6
13662,28910,136,2025-02-17,451.73
13663,17731,181,2024-07-21,1288.12
13664,6558,171,2024-09-22,709.27
13665,47201,295,2024-10-21,43.02
13666,36791,45,2025-10-21,78.03
13667,46775,41,2025-03-15,265.72
13668,9707,225,2025-04-10,139.95
13669,36569,90,2025-08-01,64.97
13670,28658,36,2024-12-18,489.63
13671,22509,174,2025-12-14,467.55
13672,8220,300,2024-11-18,406.23
13673,32479,38,2025-11-29,301.59
13674,8403,56,2025-05-14,346.92
13675,10902,207,2024-12-24,1281.78
13676,7578,183,2024-02-06,449.59
13677,42837,276,2024-10-05,468.59
13678,6059,120,2024-04-24,1339.82
13679,8257,149,2024-05-28,104.39
13680,45090,255,2024-08-28,173.44
13681,17990,43,2025-05-02,482.54
13682,10306,25,2025-07-12,581.63
13683,15306,191,2024-01-27,1628.58
13684,2698,176,2024-11-30,275.29
13685,47838,50,2025-04-16,1208.73
13686,10587,120,2025-05-18,1822.51
13687,28088,174,2025-03-08,214.02
13688,39917,216,2025-02-22,360.6
13689,18850,209,2024-01-28,318.84
13690,6797,52,2024-03-01,483.0
13691,30352,175,2024-03-06,96.28
13692,1775,262,2025-04-24,286.64
13693,19832,141,2024-09-22,344.29
13694,2242,245,2024-05-31,69.16
13695,36827,213,2025-07-09,144.86
13696,15266,167,2024-05-17,454.06
13697,3746,145,2024-02-09,351.95
13698,39343,24,2025-10-21,252.14
13699,41364,13,2024-04-09,436.49
13700,195,114,2025-12-24,71.7
13701,9920,211,2025-02-07,92.11
13702,27031,14,2024-08-22,450.13
13703,35934,50,2025-04-18,466.68
13704,34933,6,2025-10-11,214.63
13705,42485,130,2025-05-02,162.52
13706,10290,42,2025-09-30,373.12
13707,44557,114,2024-04-08,288.93
13708,11487,5,2024-12-05,168.64
13709,44718,123,2024-08-05,60.65
13710,49357,149,2025-05-09,984.17
13711,45640,161,2025-12-14,293.85
13712,34402,194,2025-08-12,225.21
13713,38448,18,2025-02-28,370.48
13714,22226,153,2025-11-06,407.3
13715,48722,167,2025-05-07,279.37
13716,3415,97,2024-02-20,386.8
13717,45311,38,2025-06-29,40.76
13718,19027,290,2024-07-17,473.43
13719,27042,283,2025-02-08,57.6
13720,41341,116,2025-04-23,944.62
13721,13233,50,2024-04-25,232.99
13722,32283,50,2025-11-29,93.85
13723,44665,245,2025-04-20,166.99
13724,18774,83,2024-08-16,469.1
13725,46523,179,2025-04-03,66.58
13726,13660,272,2024-12-23,594.98
13727,26745,68,2025-08-19,454.95
13728,42569,189,2025-04-23,331.92
13729,43729,78,2024-03-23,152.84
13730,11910,161,2024-04-12,452.88
13731,49315,173,2025-10-13,456.82
13732,23188,151,2024-09-04,261.24
13733,28521,109,2025-09-15,244.99
13734,19085,193,2024-10-25,1912.73
13735,18693,146,2025-03-25,213.9
13736,37515,106,2025-03-17,93.79
13737,7195,32,2025-02-07,364.8
13738,6060,93,2024-12-17,228.7
13739,24143,153,2024-01-21,611.4
13740,26504,28,2025-02-15,292.14
13741,2162,3,2025-04-07,116.11
13742,38863,206,2024-05-06,425.83
13743,21866,139,2024-02-29,655.07
13744,33311,112,2025-02-05,243.65
13745,16127,225,2024-12-13,198.18
13746,26495,171,2024-02-13,302.14
13747,2997,231,2024-07-30,80.77
13748,27827,44,2024-02-25,1011.67
13749,1503,92,2024-09-28,509.02
13750,21257,169,2024-09-05,640.67
13751,17826,58,2024-03-06,447.59
13752,12914,32,2024-02-29,249.51
13753,9318,2,2025-08-23,302.2
13754,19393,157,2025-10-26,251.01
13755,12274,297,2024-03-20,135.31
13756,18603,33,2025-11-15,204.79
13757,34151,4,2024-10-25,192.62
13758,48403,297,2024-11-21,361.77
13759,32855,237,2024-09-14,1423.63
13760,28694,218,2025-07-07,453.04
13761,15015,71,2024-12-10,98.63
13762,12940,149,2025-09-26,246.92
13763,17349,183,2024-01-01,313.68
13764,29366,49,2025-11-19,244.01
13765,4254,231,2024-07-19,646.59
13766,47755,150,2025-04-25,1994.09
13767,45283,101,2024-03-09,331.15
13768,49239,84,2025-09-30,213.05
13769,13959,187,2024-12-23,169.45
13770,21751,186,2025-09-08,53.21
13771,20606,219,2024-07-20,266.61
13772,13255,205,2024-10-09,138.21
13773,21147,39,2024-07-08,273.05
13774,44432,223,2024-11-30,72.28
13775,47542,10,2025-02-22,472.71
13776,39398,243,2024-07-24,974.74
13777,9629,166,2025-11-08,552.97
13778,2234,47,2024-09-06,221.17
13779,10313,158,2024-01-01,24.45
13780,59,108,2025-08-30,121.17
13781,4186,101,2024-05-15,283.13
13782,14036,63,2025-06-27,164.69
13783,9393,88,2024-06-05,469.05
13784,45852,142,2024-03-25,334.18
13785,13336,189,2024-07-07,47.53
13786,10325,184,2025-07-04,129.12
13787,39237,220,2025-10-15,634.6
13788,41332,152,2024-09-29,230.87
13789,1500,191,2024-10-13,472.32
13790,3767,232,2024-01-06,468.54
13791,28293,31,2024-11-07,936.38
13792,11421,75,2025-04-13,124.84
13793,25530,123,2024-07-23,459.15
13794,6186,64,2025-02-21,398.4
13795,37204,212,2025-11-07,217.42
13796,5312,82,2024-01-07,203.81
13797,20574,28,2025-09-02,606.31
13798,8708,136,2024-10-04,466.61
13799,49045,137,2025-04-01,286.79
13800,15790,237,2024-05-25,142.32
13801,8013,70,2024-12-13,167.99
13802,35703,226,2025-01-26,34.19
13803,18262,21,2025-06-08,809.9
13804,8915,5,2025-04-12,27.01
13805,26135,134,2024-11-24,328.48
13806,18904,62,2024-08-13,607.63
13807,34690,75,2024-04-04,66.98
13808,1633,174,2024-10-06,325.37
13809,49113,294,2024-07-08,95.07
13810,41468,259,2025-01-08,801.92
13811,24100,51,2025-12-18,261.33
13812,2250,236,2025-07-21,401.01
13813,18283,264,2025-05-07,618.59
13814,30927,131,2025-01-15,385.37
13815,24140,237,2024-10-12,352.69
13816,2315,55,2024-03-23,97.87
13817,34492,12,2025-06-14,423.19
13818,10534,224,2025-01-27,748.68
13819,33908,229,2025-04-27,552.02
13820,1923,59,2024-07-30,108.36
13821,4215,159,2024-07-17,328.86
13822,14169,49,2024-03-26,61.19
13823,16957,95,2024-02-10,253.62
13824,49462,73,2024-04-09,599.15
13825,37530,197,2025-08-16,290.27
13826,47523,205,2025-05-06,405.86
13827,32839,150,2025-12-29,136.3
13828,30272,12,2025-10-18,679.37
13829,29613,16,2025-12-28,1299.84
13830,33128,9,2024-09-01,449.54
13831,27895,43,2025-09-24,116.88
13832,40686,284,2024-03-07,616.81
13833,27109,207,2024-10-15,417.5
13834,38329,217,2025-02-28,112.18
13835,25907,63,2025-01-30,325.19
13836,34633,117,2025-04-12,269.94
13837,16367,211,2025-08-07,537.07
13838,37239,181,2025-04-27,790.15
13839,2631,156,2024-03-05,960.26
13840,7872,253,2025-03-10,176.7
13841,43060,260,2025-05-21,417.29
13842,44206,63,2024-09-07,393.55
13843,1230,259,2025-07-23,799.21
13844,31343,78,2024-07-04,89.05
13845,43917,74,2024-01-06,724.35
13846,41664,268,2025-11-14,251.44
13847,10594,149,2024-01-05,58.01
13848,6351,21,2024-10-06,270.52
13849,41795,231,2024-06-10,216.35
13850,33976,269,2025-01-23,428.28
13851,12588,159,2024-05-22,290.14
13852,36729,22,2025-08-22,111.86
13853,299,299,2025-12-01,282.61
13854,15753,168,2024-03-17,326.74
13855,42830,32,2024-06-14,27.15
13856,31289,259,2024-01-08,120.6
13857,28087,195,2025-02-21,265.73
13858,49879,133,2024-12-27,121.26
13859,41032,145,2024-03-04,707.1
13860,38417,224,2025-11-07,151.29
13861,19570,149,2024-10-31,177.18
13862,47735,287,2024-10-18,114.88
13863,12278,161,2024-06-19,444.0
13864,23516,24,2024-07-16,613.92
13865,25692,48,2025-08-11,167.8
13866,11066,25,2024-10-20,329.34
13867,11847,216,2025-07-30,409.18
13868,35427,15,2025-08-11,511.07
13869,32806,47,2024-05-05,93.89
13870,42586,32,2025-12-11,601.36
13871,30300,163,2025-12-15,1051.19
13872,27365,1,2025-08-27,190.6
13873,1679,226,2025-08-30,262.17
13874,3287,83,2024-06-02,476.29
13875,725,13,2025-01-31,93.22
13876,6926,153,2025-11-22,630.57
13877,48097,155,2024-07-19,669.97
13878,17527,29,2025-08-09,350.32
13879,31356,76,2024-07-11,222.52
13880,48223,170,2025-09-03,483.35
13881,12371,152,2025-11-07,268.58
13882,3450,176,2024-05-13,171.6
13883,12157,274,2025-08-13,347.8
13884,27094,102,2025-11-02,48.41
13885,13989,61,2025-04-13,339.6
13886,15709,242,2024-01-06,51.33
13887,27524,94,2025-09-14,77.52
13888,41512,1,2025-07-28,485.27
13889,23513,140,2025-07-04,200.99
13890,41307,207,2024-11-07,586.44
13891,5333,279,2025-08-22,86.84
13892,30584,56,2025-07-22,872.04
13893,16200,74,2024-08-04,277.44
13894,35999,33,2025-07-21,292.38
13895,24174,49,2024-10-07,592.21
13896,20173,11,2024-11-30,58.24
13897,17417,12,2024-07-29,302.68
13898,337,232,2025-07-15,145.05
13899,31540,256,2025-08-22,215.47
13900,31310,217,2024-11-29,740.36
13901,38435,260,2025-07-16,268.28
13902,4009,187,2024-11-14,73.65
13903,6240,67,2025-02-26,173.18
13904,5193,141,2025-09-12,44.14
13905,8600,287,2024-06-26,438.27
13906,45037,91,2025-08-26,228.14
13907,45678,80,2024-08-27,301.96
13908,8789,152,2025-09-17,207.24
13909,37110,194,2024-11-16,185.29
13910,34038,260,2024-04-15,29.41
13911,4512,88,2024-11-22,624.31
13912,46036,228,2025-03-14,439.18
13913,8707,155,2025-01-12,972.95
13914,35553,59,2024-05-10,418.85
13915,20973,297,2024-12-06,472.19
13916,35500,115,2024-04-12,182.67
13917,15920,117,2024-04-07,200.94
13918,22155,260,2024-06-02,298.67
13919,38314,197,2025-04-06,578.85
13920,28388,14,2025-09-07,245.51
13921,45437,284,2025-06-04,68.81
13922,8875,101,2024-06-29,37.34
13923,14139,190,2025-05-02,75.23
13924,27573,146,2024-02-03,260.98
13925,49150,260,2025-06-11,168.06
13926,6010,21,2024-05-25,285.89
13927,21592,19,2024-06-01,449.36
13928,30269,66,2024-09-17,823.9
13929,43275,140,2025-09-05,199.69
13930,12017,298,2024-04-24,615.81
13931,29435,290,2025-01-05,363.32
13932,41303,286,2024-12-29,215.98
13933,36019,38,2024-02-05,244.97
13934,46683,293,2024-09-02,564.42
13935,12921,150,2024-08-04,125.78
13936,40582,268,2024-07-22,144.17
13937,9781,196,2025-03-30,606.03
13938,43302,246,2025-11-27,454.23
13939,12168,60,2025-05-14,211.94
13940,46763,191,2025-04-02,104.19
13941,16654,177,2025-07-09,40.24
13942,9083,185,2025-11-23,62.13
13943,25971,60,2025-01-17,464.58
13944,38770,36,2024-07-20,343.02
13945,41100,241,2025-07-01,498.45
13946,10440,208,2024-02-16,115.95
13947,29488,198,2025-07-02,394.14
13948,40339,260,2025-03-05,236.03
13949,33522,168,2025-12-05,588.94
13950,47545,60,2024-06-30,30.0
13951,7872,171,2024-03-31,206.65
13952,15049,166,2024-12-02,128.5
13953,20957,153,2025-12-22,254.22
13954,31581,287,2024-04-16,131.01
13955,39134,177,2024-01-21,547.08
13956,25843,56,2024-12-11,314.32
13957,4054,80,2024-01-11,216.2
13958,25144,33,2025-04-28,1125.88
13959,14859,96,2024-01-24,651.25
13960,27143,97,2025-03-23,826.8
13961,46822,260,2024-08-10,262.89
13962,23515,109,2024-07-29,903.99
13963,9293,5,2025-05-02,473.73
13964,31023,154,2025-03-22,445.63
13965,25630,91,2025-05-22,134.87
13966,46186,250,2025-08-16,558.72
13967,11976,143,2024-01-06,46.02
13968,2831,6,2025-09-24,179.0
13969,42156,264,2024-06-13,103.75
13970,11828,56,2025-05-25,188.08
13971,20669,123,2024-06-30,115.35
13972,27796,154,2024-01-23,467.11
13973,35665,133,2025-05-04,927.04
13974,41168,260,2025-01-03,542.39
13975,10922,198,2025-01-25,626.41
13976,14862,279,2024-06-28,141.91
13977,49133,68,2024-08-23,358.4
13978,36195,16,2024-08-08,170.0
13979,29561,142,2025-11-02,483.89
13980,29562,132,2024-12-19,274.19
13981,7690,228,2025-07-04,208.45
13982,33584,28,2025-10-04,180.21
13983,7491,157,2024-12-03,429.91
13984,19912,261,2025-08-26,151.04
13985,32538,188,2024-08-22,462.94
13986,11015,193,2024-09-02,395.36
13987,23191,25,2025-05-18,225.04
13988,45900,294,2024-02-16,305.36
13989,36536,146,2024-09-18,125.34
13990,24554,150,2024-08-11,817.27
13991,40898,161,2024-04-05,84.07
13992,46621,100,2024-03-03,262.07
13993,41301,3,2025-05-12,149.05
13994,5789,150,2024-10-07,258.08
13995,19823,131,2025-11-21,502.53
13996,22750,14,2025-03-22,110.88
13997,48360,177,2024-01-06,157.73
13998,22564,223,2025-02-18,492.83
13999,20413,216,2025-10-12,1228.61
14000,45587,190,2025-07-17,543.62
14001,38878,158,2025-01-18,382.0
14002,22732,104,2025-11-05,123.03
14003,20790,216,2025-05-09,412.44
14004,8661,188,2025-10-01,119.12
14005,6849,28,2024-09-11,372.81
14006,21804,54,2025-03-22,433.03
14007,18793,246,2024-11-12,353.29
14008,1919,294,2025-04-12,569.49
14009,37945,44,2025-06-12,303.22
14010,39883,293,2025-04-14,476.16
14011,34013,55,2025-08-05,69.35
14012,33761,24,2025-08-05,385.92
14013,2855,46,2025-12-11,232.18
14014,3030,190,2024-12-16,943.67
14015,3579,216,2024-12-02,566.74
14016,25254,60,2025-12-09,478.59
14017,26812,93,2024-05-18,39.1
14018,10410,146,2024-03-26,390.17
14019,32041,264,2025-05-11,387.39
14020,38785,146,2025-04-09,201.55
14021,9092,280,2025-02-17,515.05
14022,48167,198,2024-03-20,488.93
14023,33623,250,2025-03-14,420.6
14024,35453,228,2025-07-28,91.39
14025,41592,213,2024-01-21,371.42
14026,22274,31,2024-10-02,816.88
14027,25925,24,2024-11-14,291.55
14028,18159,294,2025-06-26,459.61
14029,20047,2,2025-12-28,286.99
14030,7133,194,2025-08-11,186.72
14031,9177,165,2024-09-16,178.24
14032,48955,299,2024-09-22,379.12
14033,11013,239,2025-03-18,607.26
14034,18729,251,2025-05-09,574.68
14035,11283,290,2025-09-14,151.69
14036,38825,213,2025-06-09,56.69
14037,15360,241,2025-09-13,567.81
14038,23660,102,2025-06-05,381.34
14039,11014,93,2025-07-17,372.24
14040,45395,151,2024-01-09,208.9
14041,34494,73,2024-02-10,113.11
14042,1066,223,2024-01-09,387.74
14043,37455,148,2025-06-14,2185.54
14044,7978,156,2025-04-10,257.13
14045,22553,279,2024-03-15,721.65
14046,19378,65,2025-03-23,438.55
14047,43868,202,2024-02-21,124.03
14048,23177,189,2025-10-16,379.69
14049,45740,131,2024-12-07,946.53
14050,33522,223,2024-01-04,495.56
14051,38615,72,2024-04-19,167.69
14052,4844,67,2025-09-08,244.63
14053,16908,226,2025-12-06,407.25
14054,4796,39,2025-07-02,605.52
14055,19176,267,2025-09-10,331.36
14056,11075,92,2024-11-10,403.79
14057,18699,53,2024-04-20,968.97
14058,8009,24,2025-11-11,125.07
14059,37762,53,2025-06-13,500.16
14060,46900,213,2025-06-28,156.63
14061,5660,75,2024-04-20,424.83
14062,31146,190,2025-09-11,100.98
14063,48751,194,2024-04-22,239.8
14064,43648,65,2024-12-31,619.19
14065,20793,147,2025-12-17,104.9
14066,40919,175,2024-01-06,185.23
14067,16867,194,2024-05-21,575.12
14068,22795,255,2024-08-17,51.63
14069,30394,227,2025-09-25,238.7
14070,22140,163,2025-05-29,160.25
14071,5856,276,2024-01-13,530.29
14072,30711,85,2024-09-17,34.7
14073,15100,102,2025-04-13,399.77
14074,1139,47,2025-08-27,251.7
14075,38374,147,2024-05-28,858.89
14076,39066,21,2024-11-22,464.64
14077,35345,145,2025-05-14,498.17
14078,42379,277,2024-12-21,345.16
14079,22109,31,2024-06-03,455.41
14080,33417,150,2024-07-13,2216.97
14081,22599,109,2024-11-22,242.39
14082,8752,168,2024-03-13,567.85
14083,35897,58,2024-01-21,337.44
14084,16194,1,2024-12-16,328.16
14085,41631,194,2024-09-03,261.45
14086,6322,45,2024-03-15,294.23
14087,48623,84,2025-12-13,405.4
14088,34908,143,2025-02-23,85.66
14089,28936,155,2024-06-19,419.31
14090,537,73,2024-02-23,425.19
